Day	Month_	Year	Exp_day	Phase	Site	Genus	Species	ID_number	infection_tube	SVL	Tail	Mass	Regen_Tail	Skin_Scrapes	Treatment	Incubator_number	Shelf_number	Swab_ID	Census	Bd_hist	Bsal_hist	Specimen_ID	Bd_load	Bsal_load	Repeat1_Bd	Repeat1_Bsal	DoubleBd	DoubleBsal	DoubleBd_repeat	DoubleBsal_repeat	Bsal	Bd	Bd_load_t_min_1
13	8	2015	52	2	BT_Lake	Desmognathus	fuscus	6	30_small	47.2	NA	NA	NA	NA	I	5	2	1331	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
17	8	2015	56	2	BT_Lake	Desmognathus	fuscus	6	30_small	47.2	NA	2.08	NA	NA	I	5	2	1416	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
20	8	2015	59	2	BT_Lake	Desmognathus	fuscus	6	30_small	47.2	NA	NA	NA	NA	I	5	2	1484	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
24	8	2015	63	2	BT_Lake	Desmognathus	fuscus	6	30_small	47.2	NA	1.84	NA	NA	I	5	2	1567	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
27	8	2015	66	2	BT_Lake	Desmognathus	fuscus	6	30_small	47.2	NA	NA	NA	NA	I	5	2	1649	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
31	8	2015	70	2	BT_Lake	Desmognathus	fuscus	6	30_small	47.2	NA	1.83	NA	NA	I	5	2	1731	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
3	9	2015	73	2	BT_Lake	Desmognathus	fuscus	6	30_small	47.2	NA	NA	NA	NA	I	5	2	1813	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
8	9	2015	78	2	BT_Lake	Desmognathus	fuscus	6	30_small	47.2	NA	NA	NA	NA	I	5	2	1895	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
11	9	2015	81	2	BT_Lake	Desmognathus	fuscus	6	30_small	47.2	NA	NA	NA	NA	I	5	2	1977	0	NA	NA	NA	0	0	NA	NA	0	0	0	0	0	0	0
14	9	2015	84	2	BT_Lake	Desmognathus	fuscus	6	30_small	47.2	NA	NA	NA	NA	I	5	2	NA	1	NA	NA	2428	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
7	6	2015	NA	1	BT_Lake	Desmognathus	fuscus	6	NA	47.2	50.8	2.1	N	N	NA	NA	NA	86	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	NA
22	6	2015	0	1	WTM	Desmognathus	organi	6	15_small	34.9	NA	NA	NA	NA	C	5	1	168	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	NA
25	6	2015	3	1	WTM	Desmognathus	organi	6	15_small	34.9	NA	0.73	NA	NA	C	5	1	279	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
29	6	2015	7	1	WTM	Desmognathus	organi	6	15_small	34.9	NA	0.83	NA	NA	C	5	1	378	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
2	7	2015	10	1	WTM	Desmognathus	organi	6	15_small	34.9	NA	0.78	NA	NA	C	5	1	478	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
6	7	2015	14	1	WTM	Desmognathus	organi	6	15_small	34.9	NA	0.69	NA	NA	C	5	1	573	0	NA	NA	NA	0	1531741.365	NA	NA	NA	NA	NA	NA	1531741.365	0	0
9	7	2015	17	1	WTM	Desmognathus	organi	6	15_small	34.9	NA	NA	NA	NA	C	5	1	668	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
13	7	2015	21	1	WTM	Desmognathus	organi	6	15_small	34.9	NA	0.72	NA	NA	C	5	1	763	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
16	7	2015	24	1	WTM	Desmognathus	organi	6	15_small	34.9	NA	NA	NA	NA	C	5	1	854	0	NA	NA	NA	0	0.067418366	NA	NA	NA	NA	NA	NA	0.067418366	0	0
20	7	2015	28	1	WTM	Desmognathus	organi	6	15_small	34.9	NA	0.73	NA	NA	C	5	1	941	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
24	7	2015	32	1	WTM	Desmognathus	organi	6	15_small	34.9	NA	NA	NA	NA	C	5	1	1028	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
27	7	2015	35	1	WTM	Desmognathus	organi	6	15_small	34.9	NA	0.75	NA	NA	C	5	1	1115	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
30	7	2015	38	1	WTM	Desmognathus	organi	6	15_small	34.9	NA	NA	NA	NA	C	5	1	1201	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
10	8	2015	49	2	WTM	Desmognathus	organi	6	15_small	34.9	NA	0.79	NA	NA	C	5	1	1287	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
13	8	2015	52	2	WTM	Desmognathus	organi	6	15_small	34.9	NA	NA	NA	NA	C	5	1	1372	0	NA	NA	NA	0	20.26395845	NA	NA	NA	NA	NA	NA	20.26395845	0	0
17	8	2015	56	2	WTM	Desmognathus	organi	6	15_small	34.9	NA	0.85	NA	NA	C	5	1	1455	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
20	8	2015	59	2	WTM	Desmognathus	organi	6	15_small	34.9	NA	NA	NA	NA	C	5	1	1508	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
24	8	2015	63	2	WTM	Desmognathus	organi	6	15_small	34.9	NA	0.67	NA	NA	C	5	1	1590	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
27	8	2015	66	2	WTM	Desmognathus	organi	6	15_small	34.9	NA	NA	NA	NA	C	5	1	1672	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
31	8	2015	70	2	WTM	Desmognathus	organi	6	15_small	34.9	NA	0.7	NA	NA	C	5	1	1754	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
3	9	2015	73	2	WTM	Desmognathus	organi	6	15_small	34.9	NA	NA	NA	NA	C	5	1	1836	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
8	9	2015	78	2	WTM	Desmognathus	organi	6	15_small	34.9	NA	0.69	NA	NA	C	5	1	1918	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
11	9	2015	81	2	WTM	Desmognathus	organi	6	15_small	34.9	NA	NA	NA	NA	C	5	1	2000	0	NA	NA	NA	0	0	NA	NA	0	0	0	0	0	0	0
14	9	2015	84	2	WTM	Desmognathus	organi	6	15_small	34.9	NA	NA	NA	NA	C	5	1	NA	1	NA	NA	2426	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
7	6	2015	NA	1	WTM	Desmognathus	organi	6	NA	34.9	35	0.77	N	N	NA	NA	NA	46	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	NA
22	6	2015	0	1	BT_Lake	Notophtalamus	viridescens	6	45_small	47	NA	NA	NA	NA	I	4	3	197	0	NA	NA	NA	1023.148258	50.12036612	NA	NA	NA	NA	NA	NA	50.12036612	1023.148258	NA
25	6	2015	3	1	BT_Lake	Notophtalamus	viridescens	6	45_small	47	NA	2.98	NA	NA	I	4	3	297	0	NA	NA	NA	94.41549202	0	NA	NA	NA	NA	NA	NA	0	94.41549202	1023.148258
29	6	2015	7	1	BT_Lake	Notophtalamus	viridescens	6	45_small	47	NA	2.93	NA	NA	I	4	3	396	0	NA	NA	NA	4316.882448	514.70839	NA	NA	NA	NA	NA	NA	514.70839	4316.882448	94.41549202
2	7	2015	10	1	BT_Lake	Notophtalamus	viridescens	6	45_small	47	NA	2.69	NA	NA	I	4	3	493	0	NA	NA	NA	10924.93301	16947.30255	NA	NA	NA	NA	NA	NA	16947.30255	10924.93301	4316.882448
6	7	2015	14	1	BT_Lake	Notophtalamus	viridescens	6	45_small	47	NA	2.96	NA	NA	I	4	3	588	0	NA	NA	NA	275.5133718	10367.84194	NA	NA	NA	NA	NA	NA	10367.84194	275.5133718	10924.93301
9	7	2015	17	1	BT_Lake	Notophtalamus	viridescens	6	45_small	47	NA	NA	NA	NA	I	4	3	683	0	NA	NA	NA	33810.81021	121073.2806	NA	NA	NA	NA	NA	NA	121073.2806	33810.81021	275.5133718
13	7	2015	21	1	BT_Lake	Notophtalamus	viridescens	6	45_small	47	NA	2.54	NA	NA	I	4	3	777	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	33810.81021
14	7	2015	22	1	BT_Lake	Notophtalamus	viridescens	6	45_small	47	NA	NA	NA	NA	I	4	3	NA	1	NA	NA	2484	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0
7	6	2015	NA	1	BT_Lake	Notophtalamus	viridescens	6	NA	47	48	3.66	N	N	NA	NA	NA	98	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	NA
22	6	2015	0	1	WTM	Plethodon	cinereus	6	59_small	43.85	NA	NA	NA	NA	I	5	2	112	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	NA
25	6	2015	3	1	WTM	Plethodon	cinereus	6	59_small	43.85	NA	0.7	NA	NA	I	5	2	211	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
29	6	2015	7	1	WTM	Plethodon	cinereus	6	59_small	43.85	NA	0.7	NA	NA	I	5	2	310	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
2	7	2015	10	1	WTM	Plethodon	cinereus	6	59_small	43.85	NA	0.75	NA	NA	I	5	2	410	0	NA	NA	NA	0	1505.716143	NA	NA	NA	NA	NA	NA	1505.716143	0	0
6	7	2015	14	1	WTM	Plethodon	cinereus	6	59_small	43.85	NA	0.71	NA	NA	I	5	2	505	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
9	7	2015	17	1	WTM	Plethodon	cinereus	6	59_small	43.85	NA	NA	NA	NA	I	5	2	600	0	NA	NA	NA	0	2150.65211	NA	NA	NA	NA	NA	NA	2150.65211	0	0
13	7	2015	21	1	WTM	Plethodon	cinereus	6	59_small	43.85	NA	0.64	NA	NA	I	5	2	695	0	NA	NA	NA	1.077131094	2646.940036	NA	NA	NA	NA	NA	NA	2646.940036	1.077131094	0
16	7	2015	24	1	WTM	Plethodon	cinereus	6	59_small	43.85	NA	NA	NA	NA	I	5	2	786	0	NA	NA	NA	0	9.836149389	NA	NA	NA	NA	NA	NA	9.836149389	0	1.077131094
20	7	2015	28	1	WTM	Plethodon	cinereus	6	59_small	43.85	NA	0.6	NA	NA	I	5	2	873	0	NA	NA	NA	0	17811.30672	NA	NA	NA	NA	NA	NA	17811.30672	0	0
24	7	2015	32	1	WTM	Plethodon	cinereus	6	59_small	43.85	NA	NA	NA	NA	I	5	2	960	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
27	7	2015	35	1	WTM	Plethodon	cinereus	6	59_small	43.85	NA	0.61	NA	NA	I	5	2	1047	0	NA	NA	NA	0	1933.786816	NA	NA	NA	NA	NA	NA	1933.786816	0	0
30	7	2015	38	1	WTM	Plethodon	cinereus	6	59_small	43.85	NA	NA	NA	NA	I	5	2	1133	0	NA	NA	NA	0	95.74670443	NA	NA	NA	NA	NA	NA	95.74670443	0	0
10	8	2015	49	2	WTM	Plethodon	cinereus	6	59_small	43.85	NA	0.81	NA	NA	D	5	2	1219	0	NA	NA	NA	0	264.3505715	NA	NA	NA	NA	NA	NA	264.3505715	0	0
13	8	2015	52	2	WTM	Plethodon	cinereus	6	59_small	43.85	NA	NA	NA	NA	D	5	2	1304	0	NA	NA	NA	0	896.8698228	NA	NA	NA	NA	NA	NA	896.8698228	0	0
17	8	2015	56	2	WTM	Plethodon	cinereus	6	59_small	43.85	NA	0.68	NA	NA	D	5	2	1389	0	NA	NA	NA	0	54.27504006	NA	NA	NA	NA	NA	NA	54.27504006	0	0
20	8	2015	59	2	WTM	Plethodon	cinereus	6	59_small	43.85	NA	NA	NA	NA	D	5	2	1471	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
24	8	2015	63	2	WTM	Plethodon	cinereus	6	59_small	43.85	NA	0.7	NA	NA	D	5	2	1554	0	NA	NA	NA	0	16.61901051	NA	NA	NA	NA	NA	NA	16.61901051	0	0
27	8	2015	66	2	WTM	Plethodon	cinereus	6	59_small	43.85	NA	NA	NA	NA	D	5	2	1636	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
31	8	2015	70	2	WTM	Plethodon	cinereus	6	59_small	43.85	NA	0.73	NA	NA	D	5	2	1718	0	NA	NA	NA	0	16.94897772	NA	NA	NA	NA	NA	NA	16.94897772	0	0
3	9	2015	73	2	WTM	Plethodon	cinereus	6	59_small	43.85	NA	NA	NA	NA	D	5	2	1800	0	NA	NA	NA	0	944.883937	NA	NA	NA	NA	NA	NA	944.883937	0	0
8	9	2015	78	2	WTM	Plethodon	cinereus	6	59_small	43.85	NA	0.7	NA	NA	D	5	2	1882	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
11	9	2015	81	2	WTM	Plethodon	cinereus	6	59_small	43.85	NA	NA	NA	NA	D	5	2	1964	0	NA	NA	NA	0	0	NA	NA	0	40.78312742	0	17.43963634	40.78312742	0	0
14	9	2015	84	2	WTM	Plethodon	cinereus	6	59_small	43.85	NA	NA	NA	NA	D	5	2	NA	1	NA	NA	2430	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
7	6	2015	NA	1	WTM	Plethodon	cinereus	6	NA	37.5	35	0.75	N	N	NA	NA	NA	48	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	NA
22	6	2015	0	1	MRHQ	Plethodon	cylindraceus	6	11_large	66	NA	NA	NA	NA	I	5	2	138	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	NA
25	6	2015	3	1	MRHQ	Plethodon	cylindraceus	6	11_large	66	NA	5.07	NA	NA	I	5	2	223	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
29	6	2015	7	1	MRHQ	Plethodon	cylindraceus	6	11_large	66	NA	5.04	NA	NA	I	5	2	322	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
2	7	2015	10	1	MRHQ	Plethodon	cylindraceus	6	11_large	66	NA	4.88	NA	NA	I	5	2	422	0	NA	NA	NA	0.044576106	0	NA	NA	NA	NA	NA	NA	0	0.044576106	0
6	7	2015	14	1	MRHQ	Plethodon	cylindraceus	6	11_large	66	NA	5.08	NA	NA	I	5	2	517	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0.044576106
9	7	2015	17	1	MRHQ	Plethodon	cylindraceus	6	11_large	66	NA	NA	NA	NA	I	5	2	612	0	NA	NA	NA	1.531453245	0	NA	NA	NA	NA	NA	NA	0	1.531453245	0
13	7	2015	21	1	MRHQ	Plethodon	cylindraceus	6	11_large	66	NA	4.54	NA	NA	I	5	2	707	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	1.531453245
16	7	2015	24	1	MRHQ	Plethodon	cylindraceus	6	11_large	66	NA	NA	NA	NA	I	5	2	798	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
20	7	2015	28	1	MRHQ	Plethodon	cylindraceus	6	11_large	66	NA	4.62	NA	NA	I	5	2	885	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
24	7	2015	32	1	MRHQ	Plethodon	cylindraceus	6	11_large	66	NA	NA	NA	NA	I	5	2	972	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
27	7	2015	35	1	MRHQ	Plethodon	cylindraceus	6	11_large	66	NA	4.33	NA	NA	I	5	2	1059	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
30	7	2015	38	1	MRHQ	Plethodon	cylindraceus	6	11_large	66	NA	NA	NA	NA	I	5	2	1145	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
10	8	2015	49	2	MRHQ	Plethodon	cylindraceus	6	11_large	66	NA	4.48	NA	NA	I	5	2	1231	0	NA	NA	NA	3.762991038	0	NA	NA	NA	NA	NA	NA	0	3.762991038	0
13	8	2015	52	2	MRHQ	Plethodon	cylindraceus	6	11_large	66	NA	NA	NA	NA	I	5	2	1316	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	3.762991038
17	8	2015	56	2	MRHQ	Plethodon	cylindraceus	6	11_large	66	NA	NA	NA	NA	I	5	2	1401	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
20	8	2015	59	2	MRHQ	Plethodon	cylindraceus	6	11_large	66	NA	NA	NA	NA	I	5	2	1477	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
24	8	2015	63	2	MRHQ	Plethodon	cylindraceus	6	11_large	66	NA	4.61	NA	NA	I	5	2	1560	0	NA	NA	NA	4.525750541	0	NA	NA	NA	NA	NA	NA	0	4.525750541	0
27	8	2015	66	2	MRHQ	Plethodon	cylindraceus	6	11_large	66	NA	NA	NA	NA	I	5	2	1642	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	4.525750541
31	8	2015	70	2	MRHQ	Plethodon	cylindraceus	6	11_large	66	NA	4.34	NA	NA	I	5	2	1724	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
3	9	2015	73	2	MRHQ	Plethodon	cylindraceus	6	11_large	66	NA	NA	NA	NA	I	5	2	1806	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
8	9	2015	78	2	MRHQ	Plethodon	cylindraceus	6	11_large	66	NA	4.16	NA	NA	I	5	2	1888	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
11	9	2015	81	2	MRHQ	Plethodon	cylindraceus	6	11_large	66	NA	NA	NA	NA	I	5	2	1970	0	NA	NA	NA	0	0	NA	NA	0	0	0	0	0	0	0
14	9	2015	84	2	MRHQ	Plethodon	cylindraceus	6	11_large	66	NA	NA	NA	NA	I	5	2	NA	1	NA	NA	2431	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
7	6	2015	NA	1	MRHQ	Plethodon	cylindraceus	6	NA	66	72.3	5.33	N	N	NA	NA	NA	58	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	NA
22	6	2015	0	1	RIM	Plethodon	glutinosus	6	7_small	47.7	NA	NA	NA	NA	C	3	1	153	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	NA
24	6	2015	2	1	RIM	Plethodon	glutinosus	6	NA	47.7	NA	NA	NA	NA	I	NA	NA	NA	1	0	0	2495	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0
7	6	2015	NA	1	RIM	Plethodon	glutinosus	6	NA	47.7	48.5	3.18	N	Y	NA	NA	NA	36	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
22	6	2015	0	1	RIM	Plethodon	montanus	6	14_small	51	NA	NA	NA	NA	C	3	1	124	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
25	6	2015	3	1	RIM	Plethodon	montanus	6	14_small	51	NA	1.94	NA	NA	C	3	1	265	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
29	6	2015	7	1	RIM	Plethodon	montanus	6	14_small	51	NA	1.92	NA	NA	C	3	1	364	0	NA	NA	NA	0	0.285482763	NA	NA	NA	NA	NA	NA	0.285482763	0	0
2	7	2015	10	1	RIM	Plethodon	montanus	6	14_small	51	NA	1.88	NA	NA	C	3	1	464	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
6	7	2015	14	1	RIM	Plethodon	montanus	6	14_small	51	NA	1.77	NA	NA	C	3	1	559	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
9	7	2015	17	1	RIM	Plethodon	montanus	6	14_small	51	NA	NA	NA	NA	C	3	1	654	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
13	7	2015	21	1	RIM	Plethodon	montanus	6	14_small	51	NA	1.82	NA	NA	C	3	1	749	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
16	7	2015	24	1	RIM	Plethodon	montanus	6	14_small	51	NA	NA	NA	NA	C	3	1	840	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
20	7	2015	28	1	RIM	Plethodon	montanus	6	14_small	51	NA	1.72	NA	NA	C	3	1	927	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
24	7	2015	32	1	RIM	Plethodon	montanus	6	14_small	51	NA	NA	NA	NA	C	3	1	1014	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
27	7	2015	35	1	RIM	Plethodon	montanus	6	14_small	51	NA	1.63	NA	NA	C	3	1	1101	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
30	7	2015	38	1	RIM	Plethodon	montanus	6	14_small	51	NA	NA	NA	NA	C	3	1	1187	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
10	8	2015	49	2	RIM	Plethodon	montanus	6	14_small	51	NA	1.68	NA	NA	C	3	1	1273	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
13	8	2015	52	2	RIM	Plethodon	montanus	6	14_small	51	NA	NA	NA	NA	C	3	1	1358	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
17	8	2015	56	2	RIM	Plethodon	montanus	6	14_small	51	NA	1.79	NA	NA	C	3	1	1442	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
20	8	2015	59	2	RIM	Plethodon	montanus	6	14_small	51	NA	NA	NA	NA	C	3	1	1501	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
24	8	2015	63	2	RIM	Plethodon	montanus	6	14_small	51	NA	1.58	NA	NA	C	3	1	1583	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
27	8	2015	66	2	RIM	Plethodon	montanus	6	14_small	51	NA	NA	NA	NA	C	3	1	1665	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
31	8	2015	70	2	RIM	Plethodon	montanus	6	14_small	51	NA	1.53	NA	NA	C	3	1	1747	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
3	9	2015	73	2	RIM	Plethodon	montanus	6	14_small	51	NA	NA	NA	NA	C	3	1	1829	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
8	9	2015	78	2	RIM	Plethodon	montanus	6	14_small	51	NA	1.47	NA	NA	C	3	1	1911	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
11	9	2015	81	2	RIM	Plethodon	montanus	6	14_small	51	NA	NA	NA	NA	C	3	1	1993	0	NA	NA	NA	0	0	NA	NA	0	0	0	0	0	0	0
14	9	2015	84	2	RIM	Plethodon	montanus	6	14_small	51	NA	NA	NA	NA	C	3	1	NA	1	NA	NA	2424	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
7	6	2015	NA	1	RIM	Plethodon	montanus	6	NA	51	50.4	2.01	N	N	NA	NA	NA	5	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	NA
22	6	2015	0	1	BT_Lake	Desmognathus	fuscus	7	55_small	40.1	NA	NA	NA	NA	I	6	2	184	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	NA
25	6	2015	3	1	BT_Lake	Desmognathus	fuscus	7	55_small	40.1	NA	1.11	NA	NA	I	6	2	239	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
29	6	2015	7	1	BT_Lake	Desmognathus	fuscus	7	55_small	40.1	NA	1.09	NA	NA	I	6	2	338	0	NA	NA	NA	25.54687719	616.0273686	NA	NA	NA	NA	NA	NA	616.0273686	25.54687719	0
2	7	2015	10	1	BT_Lake	Desmognathus	fuscus	7	55_small	40.1	NA	1.02	NA	NA	I	6	2	438	0	NA	NA	NA	0	572.7051145	NA	NA	NA	NA	NA	NA	572.7051145	0	25.54687719
6	7	2015	14	1	BT_Lake	Desmognathus	fuscus	7	55_small	40.1	NA	1.03	NA	NA	I	6	2	533	0	NA	NA	NA	0	199.4664909	NA	NA	NA	NA	NA	NA	199.4664909	0	0
9	7	2015	17	1	BT_Lake	Desmognathus	fuscus	7	55_small	40.1	NA	NA	NA	NA	I	6	2	628	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
13	7	2015	21	1	BT_Lake	Desmognathus	fuscus	7	55_small	40.1	NA	1.03	NA	NA	I	6	2	723	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
16	7	2015	24	1	BT_Lake	Desmognathus	fuscus	7	55_small	40.1	NA	NA	NA	NA	I	6	2	814	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
20	7	2015	28	1	BT_Lake	Desmognathus	fuscus	7	55_small	40.1	NA	1.05	NA	NA	I	6	2	901	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
24	7	2015	32	1	BT_Lake	Desmognathus	fuscus	7	55_small	40.1	NA	NA	NA	NA	I	6	2	988	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
27	7	2015	35	1	BT_Lake	Desmognathus	fuscus	7	55_small	40.1	NA	1	NA	NA	I	6	2	1075	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
30	7	2015	38	1	BT_Lake	Desmognathus	fuscus	7	55_small	40.1	NA	NA	NA	NA	I	6	2	1161	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
10	8	2015	49	2	BT_Lake	Desmognathus	fuscus	7	55_small	40.1	NA	1.01	NA	NA	D	6	2	1247	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
13	8	2015	52	2	BT_Lake	Desmognathus	fuscus	7	55_small	40.1	NA	NA	NA	NA	D	6	2	1332	0	NA	NA	NA	0	1547.092641	NA	NA	NA	NA	NA	NA	1547.092641	0	0
17	8	2015	56	2	BT_Lake	Desmognathus	fuscus	7	55_small	40.1	NA	0.88	NA	NA	D	6	2	1417	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
20	8	2015	59	2	BT_Lake	Desmognathus	fuscus	7	55_small	40.1	NA	NA	NA	NA	D	6	2	1485	0	NA	NA	NA	0	28.89874727	NA	NA	NA	NA	NA	NA	28.89874727	0	0
24	8	2015	63	2	BT_Lake	Desmognathus	fuscus	7	55_small	40.1	NA	0.83	NA	NA	D	6	2	1568	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
27	8	2015	66	2	BT_Lake	Desmognathus	fuscus	7	55_small	40.1	NA	NA	NA	NA	D	6	2	1650	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
31	8	2015	70	2	BT_Lake	Desmognathus	fuscus	7	55_small	40.1	NA	0.9	NA	NA	D	6	2	1732	0	NA	NA	NA	0	212.8952535	NA	NA	NA	NA	NA	NA	212.8952535	0	0
